Date,Time,Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Uncore VID [V],SA VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [?],Core 0 [?],Core 1 [?],Core 2 [?],Core 3 [?],Core Distance to TjMAX (avg) [?],Core 0 Distance to TjMAX [?],Core 1 Distance to TjMAX [?],Core 2 Distance to TjMAX [?],Core 3 Distance to TjMAX [?],CPU Package [?],Core Max [?],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [?],CPU IA Cores [?],CPU GT Cores (Graphics) [?],iGPU VID [V],VR VCC Current (SVID IOUT) [A],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total System Power [W],System Agent Power [W],Rest-of-Chip Power [W],PCH Power [W],PL1 Power Limit (Static) [W],PL1 Power Limit (Dynamic) [W],PL2 Power Limit (Static) [W],PL2 Power Limit (Dynamic) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Current cTDP Level [],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",Drive Temperature [?],Drive Remaining Life [%],Drive Available Spare [%],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Estimated Remaining Time [mins]
9.7.2024,40:34.7,49.9,4927,2987,62.2,1.012,0.96,1.027,1.032,1.027,0.873,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3206.9,144.1,483.4,11.5,172.6,79.5,104.9,80.3,160.4,60.4,144.1,3.4,12,0,4.7,1.8,2.5,1.8,3.8,0.6,12,3.4,100,11,36,0.9,13.6,6.3,8.2,6.3,12,4.7,11,41,38,42,42,42,35,50,51,52,50,48,50,49,48,50,52,51,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.732,9.082,6.306,1.943,0.228,10.398,1.546,0.443,0.917,51,15,51,51,450,0.6,0,0,0,0,0,434,2,70.3,3.7,12.3,0.3,4.5,2,2.7,2,4,1.6,87.9,81.8,88.1,90.9,90.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.2,0.2,0,0.366,140484,61244,14.728,20.34,60.2,36.3,5.3,5.3,189.26,0.63,616,55,0.059,0,-9.675,126.1
9.7.2024,40:36.7,49.8,4926,2987,62.2,0.994,0.96,1.027,1.032,0.955,0.888,0.751,3665,3481.7,3848.2,3848.2,3481.7,91.6,3298.5,141,494.1,13,155.7,51,116.8,92.4,114.4,90.5,141,3.5,12.2,0.9,3.6,1.1,2.6,2.1,2.6,2.8,12.2,3.5,100,10.7,36.7,1.1,11.7,4.4,8.9,7.4,8.6,7.1,10.7,40,38,42,42,38,36,49,49,50,50,47,51,51,50,50,53,51,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,51,0.732,5.566,6.541,2.314,0.218,10.15,1.539,0.422,0.807,51,15,51,51,450,0.4,0,0,0,0,0,434,2,69,3.6,12.5,0.4,3.9,1.4,3,2.3,2.9,2.3,88.3,82,90,90.5,90.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.216,140484,61245,14.861,20.325,60.2,36.3,5.2,5.2,193.85,0.67,616,55,0,0,-9.165,133.1
9.7.2024,40:38.7,49.8,4926,2988,62.2,1.012,0.96,1.027,1.032,1.027,0.891,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,137.8,459.4,23.5,181.7,27.8,110.9,104.4,139.3,55.7,137.8,3.2,11.3,0.4,4.3,0.5,2.5,2.3,3.2,1.2,11.3,3.2,100,10.5,34.4,2.1,13.4,2.2,8.6,8.6,10.5,4.3,10.5,41,38,42,42,42,36,50,51,51,50,47,50,49,49,50,53,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,50,0.732,6.445,6.013,1.747,0.217,10.066,1.54,0.418,0.835,51,15,51,51,450,0.3,0,0,0,0,0,434,2,69.4,3.5,11.7,0.6,4.5,0.8,2.8,2.6,3.5,1.4,88.6,81.6,91.9,89.4,91.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.39,140484,61246,14.816,20.325,60.2,36.3,4.9,5,204,0.66,616,55,0.029,0,-8.64,141.1
9.7.2024,40:40.7,49.8,4923,,62.2,1.031,1.035,1.027,1.032,1.027,0.888,0.753,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,145.7,491.8,40.4,204,20.4,114.6,115.2,152.2,26.9,145.7,3.3,12.1,0.8,4.8,0,2.6,2.6,3.5,0,12.1,3.3,100,11,36.8,3.3,14.9,1.6,8.7,9.2,11.8,2,11,42,42,42,42,42,36,49,51,50,50,46,51,49,50,50,54,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,50,0.732,4.102,6.431,2.198,0.216,10.23,1.542,0.424,0.834,51,15,51,51,450,0.4,0,0,0,0,0,434,2,68.4,3.7,12.5,1.1,5,0.6,2.9,2.9,3.9,0.7,88.2,80.5,91.9,89.4,90.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.408,140484,61246,14.82,20.325,60.2,36.3,4.7,4.8,213.38,0.65,616,55,0,0,-10.425,117
9.7.2024,40:42.7,49.8,4923,2991,62.2,0.993,0.96,1.027,0.957,1.027,0.873,0.751,3665,3481.7,3848.2,3481.7,3848.2,91.6,3206.9,139.6,337.7,34.5,257.2,24,119.3,169.2,157.5,17.6,139.6,4.1,9,0.7,6.8,2,3.5,4.7,4.4,1.8,9,4.1,100,10.6,25.7,3.1,19.1,1.9,9,12.9,11.6,1.4,10.6,40,38,42,38,42,35,49,50,49,50,46,51,50,51,50,54,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.732,10.254,6.075,1.743,0.206,10.172,1.542,0.422,0.874,51,15,51,51,450,0.4,0,0,0,0,0,434,2,69.3,3.5,8.8,0.9,6.4,0.7,3,4.2,3.9,0.5,88.5,84,88.8,88.2,93.1,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.293,140484,61247,14.794,20.31,60.1,36.3,4.6,4.7,218,0.63,616,55,0.029,0,-8.625,141.3
9.7.2024,40:44.7,49.8,4923,2991,62.2,1.01,0.96,1.02,1.032,1.027,0.891,0.753,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,142.3,386.9,31.8,228.4,27.6,147.4,106.2,108.2,101.5,142.3,3.5,9.6,1.5,5.5,0.5,3.4,2.5,2.6,2.4,9.6,3.5,100,10.8,29.2,2.9,16.9,1.9,11.2,8.9,8.2,7.4,10.8,41,38,42,42,42,36,50,51,51,50,47,50,49,49,50,53,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,50,0.732,5.274,6.338,2.091,0.201,10.137,1.535,0.424,0.842,51,15,51,51,450,0.4,0,0,0,0,0,434,2,69.3,3.6,10,0.9,5.7,0.7,3.7,2.7,2.7,2.5,88.4,82.9,90.2,88.5,92.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.226,140484,61247,14.755,20.31,60.1,36.3,4.4,4.4,225.87,0.62,616,55,0.059,0,-9.18,132.7
9.7.2024,40:46.7,49.8,4922,2992,62.1,0.994,0.96,1.027,1.032,0.955,0.891,0.753,3665,3481.7,3848.2,3848.2,3481.7,91.6,3298.5,155.1,370.2,151.8,238.5,32.2,64.6,109.4,153.3,120.6,155.1,3.7,9.1,3.5,5.7,0.7,1.5,2.5,3.6,2.8,9.1,3.7,100,11.7,28.3,11.2,17.6,2.8,5.2,8.7,11.5,8.7,11.7,40,38,42,42,38,36,48,49,49,49,47,52,51,51,51,53,51,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,49,0.732,6.152,6.441,1.988,0.211,10.501,1.563,0.463,0.906,51,15,51,51,450,0.7,0,0,0,0,0,434,2,68.1,3.9,9.7,3.8,5.9,0.9,1.7,2.8,3.9,3,87.8,80.4,89.7,90.7,90.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.382,140484,61248,14.82,20.31,60.1,36.3,4.4,4.4,228.66,0.61,616,55,0.059,0.034,-11.85,102.8
9.7.2024,40:48.7,49.8,4922,2992,62.1,0.973,0.96,0.955,0.957,1.02,0.873,0.753,3573.4,3481.7,3481.7,3481.7,3848.2,91.6,3206.9,138.6,355.3,78,263.1,17.6,111.6,109.4,144.8,28.7,138.6,3.3,8.8,1.9,6.3,0.3,2.6,2.6,3.4,0.5,8.8,3.3,100,10.5,27,6.5,19.4,1.4,8.5,8.9,10.8,1.9,10.5,39,38,38,38,42,35,48,49,49,49,46,52,51,51,51,54,50,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,50,0.732,5.274,6.375,2.004,0.209,10.143,1.545,0.422,0.893,51,15,51,51,450,0.5,0,0,0,0,0,434,2,69.7,3.5,9.2,2,6.5,0.5,2.8,2.8,3.6,0.7,88.7,82.5,89.5,89.7,92.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.2,0.2,0,0.315,140484,61249,14.816,20.295,60.1,36.3,4.4,4.5,227.85,0.7,616,55,0.029,0,-8.865,106.5
9.7.2024,40:50.7,49.8,4921,2992,62.1,1.029,1.027,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,143.2,384.3,27.1,220.4,29.1,148.7,166.3,144.8,25,143.2,3.1,9.2,0,5,0.3,3.2,3.6,3.1,0.3,9.2,3.1,100,10.9,28.9,2.4,16.4,2.4,11.4,12.7,11,2.1,10.9,42,42,42,42,42,36,50,53,51,50,45,50,47,49,50,55,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,50,0.732,6.445,6.341,1.948,0.22,10.229,1.542,0.426,0.876,51,15,51,51,450,0.4,0,0,0,0,0,434,2,68.8,3.6,9.9,0.8,5.5,0.8,3.7,4.1,3.7,0.6,88.2,83.5,89.9,87.3,92.1,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.354,140484,61249,14.768,20.295,60.1,36.3,4.2,4.3,238.01,0.69,616,55,0,0,-8.88,137.1
9.7.2024,40:52.7,49.8,4920,2994,62.1,1.012,0.96,1.027,1.032,1.027,0.888,0.753,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,139,324.5,49.7,246.4,19.9,111.1,188.1,152.2,19.7,139,3.4,7.4,2,6,0.5,2.7,4.6,3.7,0,7.4,3.4,100,10.5,24.6,4.2,18.3,1.6,8.2,14.7,11.3,1.5,10.5,41,38,42,42,42,36,48,51,49,50,44,52,49,51,50,56,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,49,0.732,6.445,6.298,2.04,0.234,10.025,1.539,0.421,0.812,51,15,51,51,450,0.3,0,0,0,0,0,434,2,69.5,3.5,8.4,1.3,6.1,0.5,2.7,4.8,3.8,0.5,88.7,84.7,89.5,87.4,93.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.278,140484,61250,14.811,20.295,60.1,36.3,4.1,4.2,243.51,0.68,616,55,0.029,0,-8.745,139.2
9.7.2024,40:54.7,49.8,4918,2996,62.1,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,148,390.2,34.3,275.4,22.8,175,91,165.8,29.3,148,4.2,11.1,0.9,7.4,0.5,5,2.2,4.7,1.5,11.1,4.2,100,11.2,29.1,2.9,20.1,1.8,13.1,7.4,13.1,2.2,11.2,42,42,42,42,42,36,50,51,49,52,47,50,49,51,48,53,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,0.732,5.566,6.537,2.229,0.232,10.429,1.552,0.435,0.901,51,15,51,51,450,0.6,0,0,0,0,0,434,2,67.3,3.8,9.9,0.9,6.8,0.6,4.4,2.3,4.3,0.7,87.7,83.7,89.8,88.4,88.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.1,0.1,0,0.382,140484,61251,14.831,20.28,60,36.3,4,4,248.54,0.67,616,55,2.8,0,-9.045,134.5
9.7.2024,40:56.7,49.8,4918,2996,62.1,1.031,1.035,1.027,1.032,1.027,0.888,0.753,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,143.2,369.6,21.9,290.3,22.4,128.4,122.5,138.4,51.8,143.2,3.4,9.2,0.5,7,0.4,2.3,2.9,3.2,1.9,9.2,3.4,100,10.9,27.6,2,21.7,1.9,9.6,9.7,10.7,3.9,10.9,42,42,42,42,42,36,48,49,49,49,46,52,51,51,51,54,50,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,50,0.732,6.152,6.235,1.9,0.248,10.165,1.545,0.441,0.812,51,15,51,51,450,0.7,0,0,0,0,0,434,2,68.4,3.6,9.4,0.6,7.3,0.6,3.2,3.1,3.6,1.3,87.9,84.7,87.2,89.2,90.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.21,140484,61251,14.803,20.28,60,36.3,4.2,4.2,240.84,0.69,616,55,0,0,-9.45,128.8
9.7.2024,40:58.7,49.8,4918,2996,62.1,1.012,1.035,0.955,1.032,1.027,0.873,0.753,3756.6,3848.2,3481.7,3848.2,3848.2,91.6,3206.9,145.2,384.5,24.7,211.5,30.6,140.2,81.6,237.6,50.9,145.2,3.7,9.6,0.6,5.1,0.6,4.1,1.9,5.6,1.9,9.6,3.7,100,11,28.9,2.1,15.5,2.4,10.7,6.4,17.8,4.4,11,41,42,38,42,42,35,48,49,48,50,46,52,51,52,50,54,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,50,0.732,5.566,6.351,2.052,0.223,10.271,1.542,0.425,0.904,51,15,51,51,450,0.4,0,0,0,0,0,434,2,68.8,3.7,9.9,0.7,5.3,0.8,3.6,2.1,5.9,1.4,88.1,83.7,91.2,90,87.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.43,140484,61252,14.853,20.265,60,36.3,4.1,4.1,246.02,0.73,616,55,2.749,0,-9.165,132.7
9.7.2024,41:00.7,49.8,4917,2997,62.1,1.031,1.035,1.027,1.032,1.027,0.888,0.753,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,148.9,408.8,28.2,294.2,31.7,163.5,85.1,133,47.1,148.9,3.4,10.1,1.3,7,0.5,3.9,1.9,2.2,0.2,10.1,3.4,100,11.3,30.4,2.5,21.6,2.9,12.3,6.7,10.2,4.1,11.3,42,42,42,42,42,36,48,50,49,49,45,52,50,51,51,55,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,50,0.732,5.274,6.329,2.114,0.242,10.183,1.536,0.426,0.818,51,15,51,51,450,0.4,0,0,0,0,0,434,2,68.4,3.8,10.4,0.8,7.3,0.9,4.1,2.1,3.4,1.3,87.9,83.6,87.6,89.4,90.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0,0,0,0.209,140484,61252,14.761,20.265,60,36.3,4,4,251.15,0.72,616,55,0.059,0.034,-10.545,115.3
9.7.2024,41:02.7,49.8,4917,2997,62.1,1.012,0.96,1.027,1.032,1.027,0.873,0.753,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3206.9,144.5,392.5,49.8,190.6,71,197.5,73.4,130,51.5,144.5,4.3,10.2,1.6,5.1,2.9,5.2,2.9,4.3,2.4,10.2,4.3,100,11,29.6,4.7,14.2,5.3,14.3,5.8,9.7,4.4,11,41,38,42,42,42,35,49,51,51,49,46,51,49,49,51,54,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,49,0.732,5.274,6.211,2.024,0.243,10.134,1.531,0.426,0.816,51,15,51,51,450,0.4,0,0,0,0,0,434,2,68.5,3.7,10,1.4,4.8,1.8,4.9,1.9,3.3,1.4,88.2,82.3,89.8,89.7,91.1,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0,0,0,0.277,140484,61253,14.816,20.265,60,36.3,3.9,4,255.46,0.7,616,55,0.053,0,-12.24,99.3
9.7.2024,41:04.7,49.8,4917,2997,62.1,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,138.7,388.5,37.3,297.7,36.3,50.9,76.5,180,42,138.7,2.9,9.5,0,7.1,0.7,1.1,0.9,4.2,0.1,9.5,2.9,100,10.5,29.4,3.2,21.9,2.8,4.1,6.1,13.2,3.5,10.5,41,38,42,42,42,36,48,48,48,50,46,52,52,52,50,54,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,49,0.732,5.566,6.371,1.947,0.265,10.301,1.543,0.423,1.005,51,15,51,51,450,0.4,0,0,0,0,0,434,2,69.8,3.5,10,1,7.4,0.9,1.4,2,4.5,1.1,88.5,82.8,87.8,92.4,90.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.3,0.3,0,0.389,140484,61253,14.829,20.25,59.9,36.3,3.9,4,254.84,0.69,616,55,0.059,0,-11.445,106.2
9.7.2024,41:06.7,49.8,4917,2997,62.1,1.012,1.035,1.027,1.032,0.955,0.891,0.751,3756.6,3848.2,3848.2,3848.2,3481.7,91.6,3298.5,142.8,365.6,119.8,210.7,20.8,66.8,152.8,143.7,62.3,142.8,3.3,9,2.7,5,0,1.4,3.5,3.3,1.3,9,3.3,100,10.9,27.4,9.4,15.7,1.7,5.3,11.7,10.8,5.2,10.9,41,42,42,42,38,36,48,49,49,50,46,52,51,51,50,54,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,50,0.732,6.152,6.019,1.852,0.235,10.091,1.531,0.423,0.808,51,15,51,51,450,0.4,0,0,0,0,0,434,2,68.9,3.6,9.3,3.1,5.2,0.6,1.7,3.8,3.6,1.6,88.4,82.1,90.9,90.4,90.4,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.278,140484,61254,14.71,20.25,59.9,36.3,3.9,3.9,258.1,0.67,616,55,0,0,-9.48,128.2
9.7.2024,41:08.7,49.8,4917,2997,62.1,0.975,0.96,1.027,0.957,0.955,0.873,0.751,3573.4,3481.7,3848.2,3481.7,3481.7,91.6,3206.9,137.6,425,23.3,226.1,22.2,118.6,106.4,105.3,73.7,137.6,3.3,9.8,0.5,5.4,0.5,2.8,3.3,2.5,1.7,9.8,3.3,100,10.5,31.9,2.1,16.9,1.8,9,8.6,8.1,5.5,10.5,39,38,42,38,38,35,48,48,50,49,45,52,52,50,51,55,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,0.732,5.859,6.003,1.676,0.237,10.111,1.527,0.418,0.874,51,15,51,51,450,0.3,0,0,0,0,0,430,2,69.5,3.5,10.9,0.6,5.7,0.6,3,2.7,2.7,1.8,88.5,82.7,89.6,89.7,92,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.2,0.2,0,0.418,140484,61255,14.778,20.25,59.9,36.3,3.9,4,257.05,0.65,616,55,0.071,0.094,-8.955,135.7
